200
576
1 2 3
82 83 3
82 86 1
82 87 2
82 88 1
83 84 3
83 87 1
83 88 2
83 89 1
84 85 3
84 88 1
84 89 2
84 90 1
85 89 1
85 90 2
86 87 3
86 91 2
86 92 1
87 88 3
87 91 1
87 92 2
87 93 1
88 89 3
88 92 1
88 93 2
88 94 1
89 90 3
89 93 1
89 94 2
89 95 1
90 94 1
90 95 2
91 92 3
91 96 2
91 97 1
92 93 3
92 96 1
92 97 2
92 98 1
93 94 3
93 97 1
93 98 2
93 99 1
94 95 3
94 98 1
94 99 2
94 100 1
95 99 1
95 100 2
96 97 3
97 98 3
98 99 3
99 100 3
101 102 3
101 106 2
101 107 1
102 103 3
102 106 1
102 107 2
102 108 1
103 104 3
103 107 1
103 108 2
103 109 1
104 105 3
104 108 1
104 109 2
104 110 1
105 109 1
105 110 2
106 107 3
106 111 2
106 112 1
107 108 3
107 111 1
107 112 2
107 113 1
108 109 3
108 112 1
108 113 2
108 114 1
109 110 3
109 113 1
109 114 2
109 115 1
110 114 1
110 115 2
111 112 3
111 116 2
111 117 1
112 113 3
112 116 1
112 117 2
112 118 1
113 114 3
113 117 1
113 118 2
113 119 1
114 115 3
114 118 1
114 119 2
114 120 1
115 119 1
115 120 2
116 117 3
116 121 2
116 122 1
117 118 3
117 121 1
117 122 2
117 123 1
118 119 3
118 122 1
118 123 2
118 124 1
119 120 3
119 123 1
119 124 2
119 125 1
120 124 1
120 125 2
121 122 3
122 123 3
123 124 3
124 125 3
126 127 3
126 131 2
126 132 1
127 128 3
127 131 1
127 132 2
127 133 1
128 129 3
128 132 1
128 133 2
128 134 1
129 130 3
129 133 1
129 134 2
129 135 1
130 134 1
130 135 2
131 132 3
131 136 2
131 137 1
132 133 3
132 136 1
132 137 2
132 138 1
133 134 3
133 137 1
133 138 2
133 139 1
134 135 3
134 138 1
134 139 2
134 140 1
135 139 1
135 140 2
136 137 3
136 141 2
136 142 1
137 138 3
137 141 1
137 142 2
137 143 1
138 139 3
138 142 1
138 143 2
138 144 1
139 140 3
139 143 1
139 144 2
139 145 1
140 144 1
140 145 2
141 142 3
141 146 2
141 147 1
142 143 3
142 146 1
142 147 2
142 148 1
143 144 3
143 147 1
143 148 2
143 149 1
144 145 3
144 148 1
144 149 2
144 150 1
145 149 1
145 150 2
146 147 3
147 148 3
148 149 3
149 150 3
151 152 3
151 156 2
151 157 1
152 153 3
152 156 1
152 157 2
152 158 1
153 154 3
153 157 1
153 158 2
153 159 1
154 155 3
154 158 1
154 159 2
154 160 1
155 159 1
155 160 2
156 157 3
156 161 2
156 162 1
157 158 3
157 161 1
157 162 2
157 163 1
158 159 3
158 162 1
158 163 2
158 164 1
159 160 3
159 163 1
159 164 2
159 165 1
160 164 1
160 165 2
161 162 3
161 166 2
161 167 1
162 163 3
162 166 1
162 167 2
162 168 1
163 164 3
163 167 1
163 168 2
163 169 1
164 165 3
164 168 1
164 169 2
164 170 1
165 169 1
165 170 2
166 167 3
166 171 2
166 172 1
167 168 3
167 171 1
167 172 2
167 173 1
168 169 3
168 172 1
168 173 2
168 174 1
169 170 3
169 173 1
169 174 2
169 175 1
170 174 1
170 175 2
171 172 3
172 173 3
173 174 3
174 175 3
176 177 3
176 181 2
176 182 1
177 178 3
177 181 1
177 182 2
177 183 1
178 179 3
178 182 1
178 183 2
178 184 1
179 180 3
179 183 1
179 184 2
179 185 1
180 184 1
180 185 2
181 182 3
181 186 2
181 187 1
182 183 3
182 186 1
182 187 2
182 188 1
183 184 3
183 187 1
183 188 2
183 189 1
184 185 3
184 188 1
184 189 2
184 190 1
185 189 1
185 190 2
186 187 3
186 191 2
186 192 1
187 188 3
187 191 1
187 192 2
187 193 1
188 189 3
188 192 1
188 193 2
188 194 1
189 190 3
189 193 1
189 194 2
189 195 1
190 194 1
190 195 2
191 192 3
191 196 2
191 197 1
192 193 3
192 196 1
192 197 2
192 198 1
193 194 3
193 197 1
193 198 2
193 199 1
194 195 3
194 198 1
194 199 2
194 200 1
195 199 1
195 200 2
196 197 3
197 198 3
198 199 3
199 200 3
