225
648
1 2 3
122 128 1
122 129 2
122 130 1
123 129 1
123 130 2
124 125 3
124 131 2
124 132 1
125 126 3
125 131 1
125 132 2
125 133 1
126 127 3
126 132 1
126 133 2
126 134 1
127 128 3
127 133 1
127 134 2
127 135 1
128 129 3
128 134 1
128 135 2
128 136 1
129 130 3
129 135 1
129 136 2
129 137 1
130 136 1
130 137 2
131 132 3
132 133 3
133 134 3
134 135 3
135 136 3
136 137 3
138 139 3
138 142 2
138 143 1
139 140 3
139 142 1
139 143 2
139 144 1
140 141 3
140 143 1
140 144 2
140 145 1
141 144 1
141 145 2
142 143 3
142 146 2
142 147 1
143 144 3
143 146 1
143 147 2
143 148 1
144 145 3
144 147 1
144 148 2
144 149 1
145 148 1
145 149 2
146 147 3
146 150 2
146 151 1
147 148 3
147 150 1
147 151 2
147 152 1
148 149 3
148 151 1
148 152 2
148 153 1
149 152 1
149 153 2
150 151 3
150 154 2
150 155 1
151 152 3
151 154 1
151 155 2
151 156 1
152 153 3
152 155 1
152 156 2
152 157 1
153 156 1
153 157 2
154 155 3
154 158 2
154 159 1
155 156 3
155 158 1
155 159 2
155 160 1
156 157 3
156 159 1
156 160 2
156 161 1
157 160 1
157 161 2
158 159 3
158 162 2
158 163 1
159 160 3
159 162 1
159 163 2
159 164 1
160 161 3
160 163 1
160 164 2
160 165 1
161 164 1
161 165 2
162 163 3
163 164 3
164 165 3
166 167 3
166 170 2
166 171 1
167 168 3
167 170 1
167 171 2
167 172 1
168 169 3
168 171 1
168 172 2
168 173 1
169 172 1
169 173 2
170 171 3
170 174 2
170 175 1
171 172 3
171 174 1
171 175 2
171 176 1
172 173 3
172 175 1
172 176 2
172 177 1
173 176 1
173 177 2
174 175 3
174 178 2
174 179 1
175 176 3
175 178 1
175 179 2
175 180 1
176 177 3
176 179 1
176 180 2
176 181 1
177 180 1
177 181 2
178 179 3
179 180 3
180 181 3
182 183 3
182 189 2
182 190 1
183 184 3
183 189 1
183 190 2
183 191 1
184 185 3
184 190 1
184 191 2
184 192 1
185 186 3
185 191 1
185 192 2
185 193 1
186 187 3
186 192 1
186 193 2
186 194 1
187 188 3
187 193 1
187 194 2
187 195 1
188 194 1
188 195 2
189 190 3
189 196 2
189 197 1
190 191 3
190 196 1
190 197 2
190 198 1
191 192 3
191 197 1
191 198 2
191 199 1
192 193 3
192 198 1
192 199 2
192 200 1
193 194 3
193 199 1
193 200 2
193 201 1
194 195 3
194 200 1
194 201 2
194 202 1
195 201 1
195 202 2
196 197 3
196 203 2
196 204 1
197 198 3
197 203 1
197 204 2
197 205 1
198 199 3
198 204 1
198 205 2
198 206 1
199 200 3
199 205 1
199 206 2
199 207 1
200 201 3
200 206 1
200 207 2
200 208 1
201 202 3
201 207 1
201 208 2
201 209 1
202 208 1
202 209 2
203 204 3
204 205 3
205 206 3
206 207 3
207 208 3
208 209 3
210 211 3
210 214 2
210 215 1
211 212 3
211 214 1
211 215 2
211 216 1
212 213 3
212 215 1
212 216 2
212 217 1
213 216 1
213 217 2
214 215 3
214 218 2
214 219 1
215 216 3
215 218 1
215 219 2
215 220 1
216 217 3
216 219 1
216 220 2
216 221 1
217 220 1
217 221 2
218 219 3
218 222 2
218 223 1
219 220 3
219 222 1
219 223 2
219 224 1
220 221 3
220 223 1
220 224 2
220 225 1
221 224 1
221 225 2
222 223 3
223 224 3
224 225 3
