224
556
1 2 3
69 76 1
69 77 1
70 71 3
70 77 1
70 78 1
71 72 3
71 78 1
71 79 1
72 73 3
72 79 1
72 80 1
73 74 3
73 80 1
73 81 1
74 81 1
74 82 1
75 76 3
75 83 1
75 84 1
76 77 3
76 84 1
76 85 1
77 78 3
77 85 1
77 86 1
78 79 3
78 86 1
78 87 1
79 80 3
79 87 1
79 88 1
80 81 3
80 88 1
80 89 1
81 82 3
81 89 1
81 90 1
82 90 1
82 91 1
83 84 3
83 92 1
83 93 1
84 85 3
84 93 1
84 94 1
85 86 3
85 94 1
85 95 1
86 87 3
86 95 1
86 96 1
87 88 3
87 96 1
87 97 1
88 89 3
88 97 1
88 98 1
89 90 3
89 98 1
89 99 1
90 91 3
90 99 1
90 100 1
91 100 1
91 101 1
92 93 3
92 102 1
92 103 1
93 94 3
93 103 1
93 104 1
94 95 3
94 104 1
94 105 1
95 96 3
95 105 1
95 106 1
96 97 3
96 106 1
96 107 1
97 98 3
97 107 1
97 108 1
98 99 3
98 108 1
98 109 1
99 100 3
99 109 1
99 110 1
100 101 3
100 110 1
100 111 1
101 111 1
101 112 1
102 103 3
103 104 3
104 105 3
105 106 3
106 107 3
107 108 3
108 109 3
109 110 3
110 111 3
111 112 3
113 114 3
113 118 1
113 119 1
114 115 3
114 119 1
114 120 1
115 116 3
115 120 1
115 121 1
116 117 3
116 121 1
116 122 1
117 122 1
117 123 1
118 119 3
118 124 1
118 125 1
119 120 3
119 125 1
119 126 1
120 121 3
120 126 1
120 127 1
121 122 3
121 127 1
121 128 1
122 123 3
122 128 1
122 129 1
123 129 1
123 130 1
124 125 3
124 131 1
124 132 1
125 126 3
125 132 1
125 133 1
126 127 3
126 133 1
126 134 1
127 128 3
127 134 1
127 135 1
128 129 3
128 135 1
128 136 1
129 130 3
129 136 1
129 137 1
130 137 1
130 138 1
131 132 3
131 139 1
131 140 1
132 133 3
132 140 1
132 141 1
133 134 3
133 141 1
133 142 1
134 135 3
134 142 1
134 143 1
135 136 3
135 143 1
135 144 1
136 137 3
136 144 1
136 145 1
137 138 3
137 145 1
137 146 1
138 146 1
138 147 1
139 140 3
139 148 1
139 149 1
140 141 3
140 149 1
140 150 1
141 142 3
141 150 1
141 151 1
142 143 3
142 151 1
142 152 1
143 144 3
143 152 1
143 153 1
144 145 3
144 153 1
144 154 1
145 146 3
145 154 1
145 155 1
146 147 3
146 155 1
146 156 1
147 156 1
147 157 1
148 149 3
148 158 1
148 159 1
149 150 3
149 159 1
149 160 1
150 151 3
150 160 1
150 161 1
151 152 3
151 161 1
151 162 1
152 153 3
152 162 1
152 163 1
153 154 3
153 163 1
153 164 1
154 155 3
154 164 1
154 165 1
155 156 3
155 165 1
155 166 1
156 157 3
156 166 1
156 167 1
157 167 1
157 168 1
158 159 3
159 160 3
160 161 3
161 162 3
162 163 3
163 164 3
164 165 3
165 166 3
166 167 3
167 168 3
169 170 3
169 174 1
169 175 1
170 171 3
170 175 1
170 176 1
171 172 3
171 176 1
171 177 1
172 173 3
172 177 1
172 178 1
173 178 1
173 179 1
174 175 3
174 180 1
174 181 1
175 176 3
175 181 1
175 182 1
176 177 3
176 182 1
176 183 1
177 178 3
177 183 1
177 184 1
178 179 3
178 184 1
178 185 1
179 185 1
179 186 1
180 181 3
180 187 1
180 188 1
181 182 3
181 188 1
181 189 1
182 183 3
182 189 1
182 190 1
183 184 3
183 190 1
183 191 1
184 185 3
184 191 1
184 192 1
185 186 3
185 192 1
185 193 1
186 193 1
186 194 1
187 188 3
187 195 1
187 196 1
188 189 3
188 196 1
188 197 1
189 190 3
189 197 1
189 198 1
190 191 3
190 198 1
190 199 1
191 192 3
191 199 1
191 200 1
192 193 3
192 200 1
192 201 1
193 194 3
193 201 1
193 202 1
194 202 1
194 203 1
195 196 3
195 204 1
195 205 1
196 197 3
196 205 1
196 206 1
197 198 3
197 206 1
197 207 1
198 199 3
198 207 1
198 208 1
199 200 3
199 208 1
199 209 1
200 201 3
200 209 1
200 210 1
201 202 3
201 210 1
201 211 1
202 203 3
202 211 1
202 212 1
203 212 1
203 213 1
204 205 3
204 214 1
204 215 1
205 206 3
205 215 1
205 216 1
206 207 3
206 216 1
206 217 1
207 208 3
207 217 1
207 218 1
208 209 3
208 218 1
208 219 1
209 210 3
209 219 1
209 220 1
210 211 3
210 220 1
210 221 1
211 212 3
211 221 1
211 222 1
212 213 3
212 222 1
212 223 1
213 223 1
213 224 1
214 215 3
215 216 3
216 217 3
217 218 3
218 219 3
219 220 3
220 221 3
221 222 3
222 223 3
223 224 3
