364
936
1 2 3
70 85 1
70 86 1
71 72 3
71 86 1
71 87 1
72 73 3
72 87 1
72 88 1
73 74 3
73 88 1
73 89 1
74 75 3
74 89 1
74 90 1
75 90 1
75 91 1
76 77 3
77 78 3
78 79 3
79 80 3
80 81 3
81 82 3
82 83 3
83 84 3
84 85 3
85 86 3
86 87 3
87 88 3
88 89 3
89 90 3
90 91 3
92 93 3
92 102 1
92 103 1
93 94 3
93 103 1
93 104 1
94 95 3
94 104 1
94 105 1
95 96 3
95 105 1
95 106 1
96 97 3
96 106 1
96 107 1
97 98 3
97 107 1
97 108 1
98 99 3
98 108 1
98 109 1
99 100 3
99 109 1
99 110 1
100 101 3
100 110 1
100 111 1
101 111 1
101 112 1
102 103 3
102 113 1
102 114 1
103 104 3
103 114 1
103 115 1
104 105 3
104 115 1
104 116 1
105 106 3
105 116 1
105 117 1
106 107 3
106 117 1
106 118 1
107 108 3
107 118 1
107 119 1
108 109 3
108 119 1
108 120 1
109 110 3
109 120 1
109 121 1
110 111 3
110 121 1
110 122 1
111 112 3
111 122 1
111 123 1
112 123 1
112 124 1
113 114 3
113 125 1
113 126 1
114 115 3
114 126 1
114 127 1
115 116 3
115 127 1
115 128 1
116 117 3
116 128 1
116 129 1
117 118 3
117 129 1
117 130 1
118 119 3
118 130 1
118 131 1
119 120 3
119 131 1
119 132 1
120 121 3
120 132 1
120 133 1
121 122 3
121 133 1
121 134 1
122 123 3
122 134 1
122 135 1
123 124 3
123 135 1
123 136 1
124 136 1
124 137 1
125 126 3
125 138 1
125 139 1
126 127 3
126 139 1
126 140 1
127 128 3
127 140 1
127 141 1
128 129 3
128 141 1
128 142 1
129 130 3
129 142 1
129 143 1
130 131 3
130 143 1
130 144 1
131 132 3
131 144 1
131 145 1
132 133 3
132 145 1
132 146 1
133 134 3
133 146 1
133 147 1
134 135 3
134 147 1
134 148 1
135 136 3
135 148 1
135 149 1
136 137 3
136 149 1
136 150 1
137 150 1
137 151 1
138 139 3
138 152 1
138 153 1
139 140 3
139 153 1
139 154 1
140 141 3
140 154 1
140 155 1
141 142 3
141 155 1
141 156 1
142 143 3
142 156 1
142 157 1
143 144 3
143 157 1
143 158 1
144 145 3
144 158 1
144 159 1
145 146 3
145 159 1
145 160 1
146 147 3
146 160 1
146 161 1
147 148 3
147 161 1
147 162 1
148 149 3
148 162 1
148 163 1
149 150 3
149 163 1
149 164 1
150 151 3
150 164 1
150 165 1
151 165 1
151 166 1
152 153 3
152 167 1
152 168 1
153 154 3
153 168 1
153 169 1
154 155 3
154 169 1
154 170 1
155 156 3
155 170 1
155 171 1
156 157 3
156 171 1
156 172 1
157 158 3
157 172 1
157 173 1
158 159 3
158 173 1
158 174 1
159 160 3
159 174 1
159 175 1
160 161 3
160 175 1
160 176 1
161 162 3
161 176 1
161 177 1
162 163 3
162 177 1
162 178 1
163 164 3
163 178 1
163 179 1
164 165 3
164 179 1
164 180 1
165 166 3
165 180 1
165 181 1
166 181 1
166 182 1
167 168 3
168 169 3
169 170 3
170 171 3
171 172 3
172 173 3
173 174 3
174 175 3
175 176 3
176 177 3
177 178 3
178 179 3
179 180 3
180 181 3
181 182 3
183 184 3
183 193 1
183 194 1
184 185 3
184 194 1
184 195 1
185 186 3
185 195 1
185 196 1
186 187 3
186 196 1
186 197 1
187 188 3
187 197 1
187 198 1
188 189 3
188 198 1
188 199 1
189 190 3
189 199 1
189 200 1
190 191 3
190 200 1
190 201 1
191 192 3
191 201 1
191 202 1
192 202 1
192 203 1
193 194 3
193 204 1
193 205 1
194 195 3
194 205 1
194 206 1
195 196 3
195 206 1
195 207 1
196 197 3
196 207 1
196 208 1
197 198 3
197 208 1
197 209 1
198 199 3
198 209 1
198 210 1
199 200 3
199 210 1
199 211 1
200 201 3
200 211 1
200 212 1
201 202 3
201 212 1
201 213 1
202 203 3
202 213 1
202 214 1
203 214 1
203 215 1
204 205 3
204 216 1
204 217 1
205 206 3
205 217 1
205 218 1
206 207 3
206 218 1
206 219 1
207 208 3
207 219 1
207 220 1
208 209 3
208 220 1
208 221 1
209 210 3
209 221 1
209 222 1
210 211 3
210 222 1
210 223 1
211 212 3
211 223 1
211 224 1
212 213 3
212 224 1
212 225 1
213 214 3
213 225 1
213 226 1
214 215 3
214 226 1
214 227 1
215 227 1
215 228 1
216 217 3
216 229 1
216 230 1
217 218 3
217 230 1
217 231 1
218 219 3
218 231 1
218 232 1
219 220 3
219 232 1
219 233 1
220 221 3
220 233 1
220 234 1
221 222 3
221 234 1
221 235 1
222 223 3
222 235 1
222 236 1
223 224 3
223 236 1
223 237 1
224 225 3
224 237 1
224 238 1
225 226 3
225 238 1
225 239 1
226 227 3
226 239 1
226 240 1
227 228 3
227 240 1
227 241 1
228 241 1
228 242 1
229 230 3
229 243 1
229 244 1
230 231 3
230 244 1
230 245 1
231 232 3
231 245 1
231 246 1
232 233 3
232 246 1
232 247 1
233 234 3
233 247 1
233 248 1
234 235 3
234 248 1
234 249 1
235 236 3
235 249 1
235 250 1
236 237 3
236 250 1
236 251 1
237 238 3
237 251 1
237 252 1
238 239 3
238 252 1
238 253 1
239 240 3
239 253 1
239 254 1
240 241 3
240 254 1
240 255 1
241 242 3
241 255 1
241 256 1
242 256 1
242 257 1
243 244 3
243 258 1
243 259 1
244 245 3
244 259 1
244 260 1
245 246 3
245 260 1
245 261 1
246 247 3
246 261 1
246 262 1
247 248 3
247 262 1
247 263 1
248 249 3
248 263 1
248 264 1
249 250 3
249 264 1
249 265 1
250 251 3
250 265 1
250 266 1
251 252 3
251 266 1
251 267 1
252 253 3
252 267 1
252 268 1
253 254 3
253 268 1
253 269 1
254 255 3
254 269 1
254 270 1
255 256 3
255 270 1
255 271 1
256 257 3
256 271 1
256 272 1
257 272 1
257 273 1
258 259 3
259 260 3
260 261 3
261 262 3
262 263 3
263 264 3
264 265 3
265 266 3
266 267 3
267 268 3
268 269 3
269 270 3
270 271 3
271 272 3
272 273 3
274 275 3
274 284 1
274 285 1
275 276 3
275 285 1
275 286 1
276 277 3
276 286 1
276 287 1
277 278 3
277 287 1
277 288 1
278 279 3
278 288 1
278 289 1
279 280 3
279 289 1
279 290 1
280 281 3
280 290 1
280 291 1
281 282 3
281 291 1
281 292 1
282 283 3
282 292 1
282 293 1
283 293 1
283 294 1
284 285 3
284 295 1
284 296 1
285 286 3
285 296 1
285 297 1
286 287 3
286 297 1
286 298 1
287 288 3
287 298 1
287 299 1
288 289 3
288 299 1
288 300 1
289 290 3
289 300 1
289 301 1
290 291 3
290 301 1
290 302 1
291 292 3
291 302 1
291 303 1
292 293 3
292 303 1
292 304 1
293 294 3
293 304 1
293 305 1
294 305 1
294 306 1
295 296 3
295 307 1
295 308 1
296 297 3
296 308 1
296 309 1
297 298 3
297 309 1
297 310 1
298 299 3
298 310 1
298 311 1
299 300 3
299 311 1
299 312 1
300 301 3
300 312 1
300 313 1
301 302 3
301 313 1
301 314 1
302 303 3
302 314 1
302 315 1
303 304 3
303 315 1
303 316 1
304 305 3
304 316 1
304 317 1
305 306 3
305 317 1
305 318 1
306 318 1
306 319 1
307 308 3
307 320 1
307 321 1
308 309 3
308 321 1
308 322 1
309 310 3
309 322 1
309 323 1
310 311 3
310 323 1
310 324 1
311 312 3
311 324 1
311 325 1
312 313 3
312 325 1
312 326 1
313 314 3
313 326 1
313 327 1
314 315 3
314 327 1
314 328 1
315 316 3
315 328 1
315 329 1
316 317 3
316 329 1
316 330 1
317 318 3
317 330 1
317 331 1
318 319 3
318 331 1
318 332 1
319 332 1
319 333 1
320 321 3
320 334 1
320 335 1
321 322 3
321 335 1
321 336 1
322 323 3
322 336 1
322 337 1
323 324 3
323 337 1
323 338 1
324 325 3
324 338 1
324 339 1
325 326 3
325 339 1
325 340 1
326 327 3
326 340 1
326 341 1
327 328 3
327 341 1
327 342 1
328 329 3
328 342 1
328 343 1
329 330 3
329 343 1
329 344 1
330 331 3
330 344 1
330 345 1
331 332 3
331 345 1
331 346 1
332 333 3
332 346 1
332 347 1
333 347 1
333 348 1
334 335 3
334 349 1
334 350 1
335 336 3
335 350 1
335 351 1
336 337 3
336 351 1
336 352 1
337 338 3
337 352 1
337 353 1
338 339 3
338 353 1
338 354 1
339 340 3
339 354 1
339 355 1
340 341 3
340 355 1
340 356 1
341 342 3
341 356 1
341 357 1
342 343 3
342 357 1
342 358 1
343 344 3
343 358 1
343 359 1
344 345 3
344 359 1
344 360 1
345 346 3
345 360 1
345 361 1
346 347 3
346 361 1
346 362 1
347 348 3
347 362 1
347 363 1
348 363 1
348 364 1
349 350 3
350 351 3
351 352 3
352 353 3
353 354 3
354 355 3
355 356 3
356 357 3
357 358 3
358 359 3
359 360 3
360 361 3
361 362 3
362 363 3
363 364 3
