240
588
1 2 3
80 81 3
80 91 1
80 92 1
81 92 1
81 93 1
82 83 3
82 94 1
82 95 1
83 84 3
83 95 1
83 96 1
84 85 3
84 96 1
84 97 1
85 86 3
85 97 1
85 98 1
86 87 3
86 98 1
86 99 1
87 88 3
87 99 1
87 100 1
88 89 3
88 100 1
88 101 1
89 90 3
89 101 1
89 102 1
90 91 3
90 102 1
90 103 1
91 92 3
91 103 1
91 104 1
92 93 3
92 104 1
92 105 1
93 105 1
93 106 1
94 95 3
94 107 1
94 108 1
95 96 3
95 108 1
95 109 1
96 97 3
96 109 1
96 110 1
97 98 3
97 110 1
97 111 1
98 99 3
98 111 1
98 112 1
99 100 3
99 112 1
99 113 1
100 101 3
100 113 1
100 114 1
101 102 3
101 114 1
101 115 1
102 103 3
102 115 1
102 116 1
103 104 3
103 116 1
103 117 1
104 105 3
104 117 1
104 118 1
105 106 3
105 118 1
105 119 1
106 119 1
106 120 1
107 108 3
108 109 3
109 110 3
110 111 3
111 112 3
112 113 3
113 114 3
114 115 3
115 116 3
116 117 3
117 118 3
118 119 3
119 120 3
121 122 3
121 131 1
121 132 1
122 123 3
122 132 1
122 133 1
123 124 3
123 133 1
123 134 1
124 125 3
124 134 1
124 135 1
125 126 3
125 135 1
125 136 1
126 127 3
126 136 1
126 137 1
127 128 3
127 137 1
127 138 1
128 129 3
128 138 1
128 139 1
129 130 3
129 139 1
129 140 1
130 140 1
130 141 1
131 132 3
131 142 1
131 143 1
132 133 3
132 143 1
132 144 1
133 134 3
133 144 1
133 145 1
134 135 3
134 145 1
134 146 1
135 136 3
135 146 1
135 147 1
136 137 3
136 147 1
136 148 1
137 138 3
137 148 1
137 149 1
138 139 3
138 149 1
138 150 1
139 140 3
139 150 1
139 151 1
140 141 3
140 151 1
140 152 1
141 152 1
141 153 1
142 143 3
142 154 1
142 155 1
143 144 3
143 155 1
143 156 1
144 145 3
144 156 1
144 157 1
145 146 3
145 157 1
145 158 1
146 147 3
146 158 1
146 159 1
147 148 3
147 159 1
147 160 1
148 149 3
148 160 1
148 161 1
149 150 3
149 161 1
149 162 1
150 151 3
150 162 1
150 163 1
151 152 3
151 163 1
151 164 1
152 153 3
152 164 1
152 165 1
153 165 1
153 166 1
154 155 3
154 167 1
154 168 1
155 156 3
155 168 1
155 169 1
156 157 3
156 169 1
156 170 1
157 158 3
157 170 1
157 171 1
158 159 3
158 171 1
158 172 1
159 160 3
159 172 1
159 173 1
160 161 3
160 173 1
160 174 1
161 162 3
161 174 1
161 175 1
162 163 3
162 175 1
162 176 1
163 164 3
163 176 1
163 177 1
164 165 3
164 177 1
164 178 1
165 166 3
165 178 1
165 179 1
166 179 1
166 180 1
167 168 3
168 169 3
169 170 3
170 171 3
171 172 3
172 173 3
173 174 3
174 175 3
175 176 3
176 177 3
177 178 3
178 179 3
179 180 3
181 182 3
181 191 1
181 192 1
182 183 3
182 192 1
182 193 1
183 184 3
183 193 1
183 194 1
184 185 3
184 194 1
184 195 1
185 186 3
185 195 1
185 196 1
186 187 3
186 196 1
186 197 1
187 188 3
187 197 1
187 198 1
188 189 3
188 198 1
188 199 1
189 190 3
189 199 1
189 200 1
190 200 1
190 201 1
191 192 3
191 202 1
191 203 1
192 193 3
192 203 1
192 204 1
193 194 3
193 204 1
193 205 1
194 195 3
194 205 1
194 206 1
195 196 3
195 206 1
195 207 1
196 197 3
196 207 1
196 208 1
197 198 3
197 208 1
197 209 1
198 199 3
198 209 1
198 210 1
199 200 3
199 210 1
199 211 1
200 201 3
200 211 1
200 212 1
201 212 1
201 213 1
202 203 3
202 214 1
202 215 1
203 204 3
203 215 1
203 216 1
204 205 3
204 216 1
204 217 1
205 206 3
205 217 1
205 218 1
206 207 3
206 218 1
206 219 1
207 208 3
207 219 1
207 220 1
208 209 3
208 220 1
208 221 1
209 210 3
209 221 1
209 222 1
210 211 3
210 222 1
210 223 1
211 212 3
211 223 1
211 224 1
212 213 3
212 224 1
212 225 1
213 225 1
213 226 1
214 215 3
214 227 1
214 228 1
215 216 3
215 228 1
215 229 1
216 217 3
216 229 1
216 230 1
217 218 3
217 230 1
217 231 1
218 219 3
218 231 1
218 232 1
219 220 3
219 232 1
219 233 1
220 221 3
220 233 1
220 234 1
221 222 3
221 234 1
221 235 1
222 223 3
222 235 1
222 236 1
223 224 3
223 236 1
223 237 1
224 225 3
224 237 1
224 238 1
225 226 3
225 238 1
225 239 1
226 239 1
226 240 1
227 228 3
228 229 3
229 230 3
230 231 3
231 232 3
232 233 3
233 234 3
234 235 3
235 236 3
236 237 3
237 238 3
238 239 3
239 240 3
