231
614
1 2 3
144 178 1
144 179 1
145 146 3
145 179 1
145 180 1
146 147 3
146 180 1
146 181 1
147 148 3
147 181 1
147 182 1
148 149 3
148 182 1
148 183 1
149 150 3
149 183 1
149 184 1
150 151 3
150 184 1
150 185 1
151 152 3
151 185 1
151 186 1
152 153 3
152 186 1
152 187 1
153 154 3
153 187 1
153 188 1
154 155 3
154 188 1
154 189 1
155 156 3
155 189 1
155 190 1
156 157 3
156 190 1
156 191 1
157 158 3
157 191 1
157 192 1
158 159 3
158 192 1
158 193 1
159 160 3
159 193 1
159 194 1
160 194 1
160 195 1
161 162 3
161 196 1
161 197 1
162 163 3
162 197 1
162 198 1
163 164 3
163 198 1
163 199 1
164 165 3
164 199 1
164 200 1
165 166 3
165 200 1
165 201 1
166 167 3
166 201 1
166 202 1
167 168 3
167 202 1
167 203 1
168 169 3
168 203 1
168 204 1
169 170 3
169 204 1
169 205 1
170 171 3
170 205 1
170 206 1
171 172 3
171 206 1
171 207 1
172 173 3
172 207 1
172 208 1
173 174 3
173 208 1
173 209 1
174 175 3
174 209 1
174 210 1
175 176 3
175 210 1
175 211 1
176 177 3
176 211 1
176 212 1
177 178 3
177 212 1
177 213 1
178 179 3
178 213 1
178 214 1
179 180 3
179 214 1
179 215 1
180 181 3
180 215 1
180 216 1
181 182 3
181 216 1
181 217 1
182 183 3
182 217 1
182 218 1
183 184 3
183 218 1
183 219 1
184 185 3
184 219 1
184 220 1
185 186 3
185 220 1
185 221 1
186 187 3
186 221 1
186 222 1
187 188 3
187 222 1
187 223 1
188 189 3
188 223 1
188 224 1
189 190 3
189 224 1
189 225 1
190 191 3
190 225 1
190 226 1
191 192 3
191 226 1
191 227 1
192 193 3
192 227 1
192 228 1
193 194 3
193 228 1
193 229 1
194 195 3
194 229 1
194 230 1
195 230 1
195 231 1
196 197 3
197 198 3
198 199 3
199 200 3
200 201 3
201 202 3
202 203 3
203 204 3
204 205 3
205 206 3
206 207 3
207 208 3
208 209 3
209 210 3
210 211 3
211 212 3
212 213 3
213 214 3
214 215 3
215 216 3
216 217 3
217 218 3
218 219 3
219 220 3
220 221 3
221 222 3
222 223 3
223 224 3
224 225 3
225 226 3
226 227 3
227 228 3
228 229 3
229 230 3
230 231 3
